,prediction
1363,1006643.3387599561
1364,278436.51712067926
1365,256388.7544421475
1366,559630.4594280389
1367,356433.18929611216
1368,689490.7430568757
1369,235323.70921012858
1370,160930.71811852552
1371,624594.1280612116
1372,394038.08140130504
1373,774929.7246629846
1374,699793.1945990406
1375,374346.3421623064
1376,445117.0774391041
1377,330872.63572660985
1378,205961.81606719643
1379,858677.0875961495
1380,507254.5482030972
1381,226019.5636655676
1382,716575.2728764095
1383,669514.4840032101
1384,423046.7145933241
1385,690581.2660452452
1386,691430.4062896005
1387,441135.67985671177
1388,471974.3469630714
1389,165691.4935361556
1390,618210.799599844
1391,380959.0906243123
1392,292174.28543658555
1393,425088.3268518696
1394,757710.0198524274
1395,762500.5742525974
1396,1445876.9160373802
1397,443239.3470066611
1398,506613.1481080655
1399,381148.9929979219
1400,367410.4602753279
1401,92981.0472145587
1402,248823.68105258397
1403,778033.4575377123
1404,556165.7493447937
1405,708803.7192668507
1406,277531.85870857537
1407,310244.4734731613
1408,455927.8112701713
1409,693792.0240249253
1410,684352.0722457395
1411,632680.5170917596
1412,87758.95860351756
1413,627439.9569867417
1414,770643.7726580222
1415,564359.4177825734
1416,230704.90279680007
1417,1498617.0462752632
1418,448678.1411110073
1419,453941.043238819
1420,1611126.4847764438
1421,376496.72814065486
1422,666659.2944705762
1423,1234998.464551845
1424,424053.18170197343
1425,818201.9895950983
1426,148998.88767897943
1427,452596.429750809
1428,1115926.0025206883
1429,520602.85342082265
1430,529118.9162719164
1431,615476.7063238877
1432,192380.62581518968
1433,1392466.3659984153
1434,454512.14053263573
1435,473866.8168766198
1436,942011.767915446
1437,585681.8263342554
1438,715443.3812399025
1439,465490.8983367847
1440,1259508.5984131265
1441,222762.7857322374
1442,480951.8313522758
1443,611358.6766781526
1444,1099172.588496903
1445,397574.07519066636
1446,653688.8987231203
1447,325655.85023817
1448,2333032.904656841
1449,930.9842203187582
1450,380905.43205664447
1451,380905.43205664447
1452,180972.95326517418
1453,158590.23995914694
1454,492350.11345878826
1455,443894.77686123014
1456,483190.16868711065
1457,265152.9470625488
1458,687272.7431766787
1459,870701.1357229232
1460,650429.9497699095
1461,443264.29718316847
1462,189557.17513606604
1463,514203.3552065061
1464,819461.1437641273
1465,819461.1437641273
1466,505370.8931239294
1467,318303.8074885006
1468,354199.726142296
1469,540205.9722434882
1470,124454.01833904849
1471,1023999.2956293902
1472,213770.64335955266
1473,570570.332718264
1474,445658.0378944578
1475,548218.0871901504
1476,422375.54508444853
1477,656272.1516694926
1478,299407.92737032915
1479,619634.2849711688
1480,701523.770126142
1481,367299.9302055468
1482,626504.5141007638
1483,707550.2084966119
1484,858201.2722816995
1485,143253.05245373084
1486,220568.39291133988
1487,1043872.6479752761
1488,372245.66710704414
1489,459479.52796829806
1490,532724.6960208113
1491,432410.1808345652
1492,575822.0609168139
1493,666942.4683807777
1494,286903.68225283833
1495,699964.9264213656
1496,667833.9271263127
1497,412359.2662895549
1498,910608.2040761671
1499,906037.9976959402
1500,276120.59632453095
1501,185431.24884964532
1502,356012.5661523803
1503,922049.9358072769
1504,1339547.5452446095
1505,178023.96283559757
1506,787208.1964168218
1507,485840.75275572075
1508,647872.0981473716
1509,591583.592897299
1510,443037.21095263085
1511,307857.83601938596
1512,762213.2182502928
1513,112768.9805646647
1514,428608.27052220935
1515,667301.3684461449
1516,301117.73477019597
1517,474561.82319575676
1518,613742.2377392779
1519,698261.5609072394
1520,280388.4337591386
1521,693316.2112025775
1522,302153.8679726745
1523,17510.299962870136
1524,543510.018016987
1525,875327.6664304776
1526,458446.4914057028
1527,773754.2304844813
1528,543395.6828578798
1529,772836.7372176923
1530,1308158.8898709905
1531,965745.5493778413
1532,363997.4096154785
1533,777691.7403967732
1534,681308.0516754065
1535,896707.7038432198
1536,809733.1740886008
1537,484718.2318606151
1538,413768.84511227836
1539,1487070.6701262589
1540,615455.354196512
1541,511913.48515643843
1542,456908.9236245948
1543,898951.6193555921
1544,599993.0190892399
1545,314281.2861626051
1546,479144.3668498626
1547,508242.5678315846
1548,231938.48281861393
1549,547251.32567654
1550,473781.6764755162
1551,307387.42099475313
1552,181986.71283038112
1553,285580.9667999415
1554,828134.6073891013
1555,363580.18323857547
1556,201537.70294278424
1557,1193176.8693179316
1558,721958.8194375647
1559,581194.0421695295
1560,668336.5237541837
1561,523186.7945451804
1562,870577.7586580933
1563,439972.0126200988
1564,483011.59716394194
1565,1144702.4754541293
1566,77548.89469294692
1567,170438.2646170844
1568,787442.2141471205
1569,975366.4919815703
1570,470180.18408772675
1571,251049.30792281742
1572,571098.4626109645
1573,605214.3570801212
1574,313958.2973528444
1575,921947.1566862302
1576,83236.77202994982
1577,83236.77202994982
1578,641904.1721353967
1579,601242.9115813493
1580,432028.8809595909
1581,363457.9483265601
1582,559735.7620004226
1583,1087267.689566373
1584,676372.881516081
1585,288396.95731982327
1586,1415595.5222361581
1587,533174.2997262359
1588,650831.7489267701
1589,396360.8591235309
1590,519711.4696913335
1591,374200.99824427813
1592,158034.66682064143
1593,1024593.7435174381
1594,513285.81554391154
1595,781539.6542617296
1596,147700.19037532277
1597,690437.2190860094
1598,509975.18913087563
1599,534602.2069710254
1600,775171.0504640815
1601,841115.1912231282
1602,586556.4302205605
1603,701308.0938751947
1604,221715.11341086356
1605,436785.8334879816
1606,698710.9312033105
1607,500768.1417153083
1608,350164.2118073319
1609,160076.57446024934
1610,659714.4371783447
1611,215004.53598685487
1612,413670.30659758183
1613,437805.6446650337
1614,357415.2335610767
1615,265589.18594226835
1616,342778.5151926556
1617,199775.91979568923
1618,581887.5377090748
1619,139162.75804033392
1620,40482.175373976876
1621,496664.0752455838
1622,1227934.507063061
1623,468230.18692165264
1624,817846.4556200611
1625,319395.21581044473
1626,538358.8837068169
1627,920341.6529197312
1628,586371.4544258042
1629,327725.8923475889
1630,259109.96867502166
1631,574730.789947512
1632,742306.4042540636
1633,255602.75098010665
1634,711927.667631542
1635,567793.4443374044
1636,451141.3801067469
1637,374893.54480952036
1638,474443.9676243374
1639,775775.4962465954
1640,534517.4566768052
1641,815144.3793614394
1642,569146.0606501385
1643,232367.96418523067
1644,213102.32987980364
1645,386048.12048640836
1646,513925.666440472
1647,495963.1205143146
1648,293377.2439705663
1649,470596.86312954663
1650,240532.59309315315
1651,324083.6065721786
1652,335860.0981512879
1653,873572.8411573811
1654,560831.7643623588
1655,457892.5834995557
1656,290112.85388637346
1657,397182.2069653418
1658,535666.4064090949
1659,232800.03937217593
1660,512097.67577584065
1661,334873.2629947546
1662,1252974.2008267986
1663,902180.2222083061
1664,1140109.2710817093
1665,494329.57673020277
1666,327883.8830350997
1667,372135.53219401883
1668,566012.7058770423
1669,472362.0308625266
1670,786125.2323868336
1671,382524.2868438739
1672,397096.82958386804
1673,265552.64823029394
1674,746879.9871809243
1675,263949.7901128331
1676,1566572.2565104212
1677,58602.24285575206
1678,418288.97322017234
1679,575791.50739277
1680,701903.3045624609
1681,781652.1790337613
1682,417782.35286603344
1683,718088.8016486348
1684,670770.3611684674
1685,1161705.2008402436
1686,646068.2443634614
1687,491778.2040330343
1688,364051.0691487511
1689,391133.06737597764
1690,671889.5561905759
1691,84167.24837569398
1692,966549.8622960845
1693,311985.9812554612
1694,412373.4283406747
1695,231620.7017157119
1696,643501.4994037556
1697,718057.5256218449
1698,360633.7755393948
1699,635462.4456930126
1700,168154.0123044608
1701,520038.32433153305
1702,34753.955504704616
1703,416147.9948161639
1704,616071.5801484507
1705,290902.0946755439
1706,1129711.1096771979
1707,459375.5998599476
1708,606129.6075181903
1709,796088.6940751988
1710,397106.27359867154
1711,172305.1190959813
1712,509692.43763620686
1713,245941.09296597843
1714,817683.258562024
1715,441673.4928468348
1716,669817.0312673107
1717,339825.897742052
1718,566534.5588271351
1719,326177.12337676727
1720,865152.7405718487
1721,591323.2006450578
1722,346493.8467319048
1723,342522.9515491114
1724,334128.53251733107
1725,341675.3584643493
1726,448239.9931303812
1727,591499.6728219684
1728,527058.9943457802
1729,816266.587152183
1730,1158738.4447155427
1731,433213.4072100753
1732,1383008.6132690841
1733,461278.12966975616
1734,532958.7841005214
1735,471114.9753945329
1736,337054.99151037424
1737,321188.19081458304
1738,263706.2179488817
1739,552068.122312815
1740,868829.5104301138
1741,531920.2777415485
1742,652769.3652062191
1743,667574.3856924959
1744,694370.9326360523
1745,792472.5085138432
1746,652797.9985859432
1747,391110.6428156481
1748,496864.4424499129
1749,279214.1896073811
1750,432273.504203086
1751,342126.72909892024
1752,653413.5828010935
1753,196166.17193419964
1754,1422787.7248183722
1755,808446.0594062471
1756,881269.7963207493
1757,943909.0533719476
1758,661043.217542479
1759,728815.2224188609
1760,545570.023471929
1761,643377.7929396399
1762,611351.9319500196
1763,952037.8854084179
1764,931361.5877630675
1765,537827.5469752053
1766,608164.3964369087
1767,362376.47788890137
1768,915740.9872276384
1769,217559.2428816061
1770,1673772.9444373753
1771,390222.12910904107
1772,768171.6720009419
1773,468364.11417765426
1774,219313.6925075797
1775,112810.86930061906
1776,385322.472373022
1777,118089.70050593582
1778,1072211.9371765158
1779,441620.64910591603
1780,554593.3817197541
1781,978047.5186341888
1782,-100806.02172289744
1783,431820.76424896496
1784,1088173.9293872742
1785,341365.14828940656
1786,501147.94159663445
1787,468575.3127952758
1788,278607.8114582526
1789,535686.6199383556
1790,354471.29389309057
1791,613514.9157981115
1792,53992.32792671252
1793,118353.85148345103
1794,674640.2548585366
1795,831609.2933357308
1796,774528.3881472802
1797,290506.22937254625
1798,503258.29227436776
1799,377254.98224343266
1800,278894.62099635776
1801,687060.7932082864
1802,428469.23778481164
1803,1174602.9638639977
1804,341652.02004483656
1805,422145.0405767134
1806,617889.6113565265
1807,1371690.025583325
1808,690256.9569335771
1809,409154.322975692
1810,738809.3397273299
1811,224321.66641380906
1812,745123.505086241
1813,483153.3429915778
1814,590693.6781292083
1815,194738.58571710222
1816,570669.2540660285
1817,1181855.0233092164
1818,1108682.2501454758
1819,705339.8771137137
1820,370528.5399766789
1821,403621.4418465834
1822,484672.2547958641
1823,443943.4636947978
1824,409507.5372372159
1825,546739.8371014377
1826,294563.2309302133
1827,517973.380121007
1828,497727.92948484723
1829,610599.2597606821
1830,218523.35499667545
1831,459659.7295577874
1832,893025.6541256992
1833,740835.0410323804
1834,35115.03076886191
1835,1486278.350964774
1836,156175.86527487752
1837,249946.13130967226
1838,1237297.80992478
1839,149049.97312199278
1840,676781.843953169
1841,948207.8387415133
1842,760219.5871487623
1843,678561.4937482
1844,541434.7179957744
1845,400971.2551979725
1846,465231.7658039067
1847,421337.6559097149
1848,1622690.76591748
1849,329794.84123506397
1850,246862.48335121665
1851,552901.4822181511
1852,449848.80295413954
1853,334409.4955743919
1854,412098.7183652229
1855,545043.9488269411
1856,169946.62054136873
1857,591024.7251206028
1858,600973.856820299
1859,498918.07517614635
1860,627240.7072633621
1861,566420.0821815877
1862,813556.5345382041
1863,796285.5811997447
1864,474181.2335396977
1865,474181.2335396977
1866,507743.97566531505
1867,363872.5841146008
1868,611719.3722228683
1869,809227.8795455113
1870,653955.5094938008
1871,427418.8201523548
1872,446466.54700008524
1873,720620.2166215449
1874,441670.0862160007
1875,467928.6149046408
1876,698478.5275559454
1877,653806.9348100411
1878,936663.0255463942
1879,574706.0527290577
1880,354469.4137131446
1881,366458.1369114665
1882,683772.2721057211
1883,249599.24529996625
1884,213374.00765251496
1885,234308.3495640942
1886,917510.6729861061
1887,604511.7709661989
1888,827595.9071066238
1889,119367.1511200522
1890,715977.2982625844
1891,527276.7501346543
1892,482093.2082337156
1893,1011751.1975888404
1894,1201576.4351859419
1895,696268.3811292372
1896,529702.6050886464
1897,453484.61731027986
1898,48439.862951021816
1899,362969.02109731175
1900,312126.8921047778
1901,426449.5844495356
1902,668311.2482707787
1903,349527.7367992359
1904,919556.6295664212
1905,468846.08100684406
1906,328847.0403587519
1907,723233.5131610051
1908,380798.4956445609
1909,371304.4760950962
1910,321602.1195475538
1911,833474.3040589927
1912,474909.1934529692
1913,364475.04541368806
1914,353242.0345220985
1915,563014.8370732522
1916,518704.9466109914
1917,287471.67189562606
1918,289466.01517959515
1919,578017.3687923972
1920,128660.28337556071
1921,1593209.1703628427
1922,393864.85784872563
1923,306120.3535331741
1924,645865.5579058942
1925,387324.59123959707
1926,521923.41461965686
1927,389676.71932654665
1928,364290.09278419276
1929,740672.483857784
1930,361115.9848951362
1931,950683.7583871753
1932,283597.1917735331
1933,756126.7693377412
1934,302788.0764559224
1935,1231781.435192977
1936,482715.14170981955
1937,720684.3127576853
1938,617907.7134907058
1939,428079.1074244926
1940,205046.37565491186
1941,1074999.1294685476
1942,321248.5543855722
1943,264805.6235521171
1944,1380738.1055101813
1945,1478797.8207529536
1946,1109536.3324626116
1947,981084.4435484271
1948,144782.6887603253
1949,1046846.1386598983
1950,338217.1393496321
1951,280456.87085925566
1952,229008.13834928907
1953,428069.3301997634
1954,677474.3612263218
1955,637563.1793002861
1956,268309.20614710596
1957,464239.9587856998
1958,376048.08909834933
1959,246596.82703270117
1960,647134.6703838552
1961,247272.82388303324
1962,703698.8672147412
1963,359535.11105161323
1964,94382.06761982146
1965,281122.6787123079
1966,689728.8107199648
1967,736194.800126583
1968,280747.3173384532
1969,355278.0209811159
1970,283151.10707036627
1971,272302.22261986637
1972,752425.6295910742
1973,316570.09147468023
1974,390487.1100760737
1975,180556.47551680158
1976,636782.291411749
1977,643569.9658399371
1978,956226.8184405352
1979,120236.92178152577
1980,936113.5855596777
1981,648001.6387160944
1982,701637.8958645011
1983,569473.5497233713
1984,506546.52480926714
1985,805999.612239398
1986,547534.5588832273
1987,1167757.8996311054
1988,497037.88431031187
1989,414087.77908721194
1990,753750.9665489221
1991,329397.4208393943
1992,580013.4383780218
1993,310978.97447752394
1994,428640.04571819236
1995,400009.25940871274
1996,115990.97594766051
1997,174431.84172671888
1998,494951.9462406215
1999,759934.5322015804
2000,471165.05991535657
2001,251084.47118911752
2002,216077.99310951785
2003,405787.88740383426
2004,1136240.691883407
2005,401019.85773474793
2006,629871.3939093336
2007,922763.0011437762
2008,361830.5149157642
2009,759694.7413659458
2010,195251.61824690923
2011,251595.25007052108
2012,586563.3598370897
2013,420225.03521786665
2014,400318.03883285075
2015,563348.8009411446
2016,39191.30612399636
2017,433360.4106403586
2018,563619.9068282193
2019,264871.7293822652
2020,1130040.8686942053
2021,464296.0941717812
2022,252312.6419052526
2023,1336199.0323565695
2024,265271.35096919513
2025,532007.4925106415
2026,356305.9299069743
2027,739534.939107892
2028,213735.23606986878
2029,95520.453337899
2030,711281.6749405009
2031,210590.76229879883
2032,268057.2174557677
2033,190415.09324160405
2034,511333.68743666646
2035,531371.0618916078
2036,667578.9853550071
2037,428628.2919069369
2038,270961.9145739304
2039,270961.9145739304
2040,1639060.1076272638
2041,453092.034743808
2042,416825.6332829301
2043,85498.15725693654
2044,919031.1648692923
2045,281365.12027016724
2046,877238.1145384839
2047,471986.1627868755
2048,655911.1610174412
2049,490472.58057490166
2050,363164.13151520095
2051,288384.53149803326
2052,411859.4362800638
2053,404736.4483938981
2054,185494.08717793308
2055,380100.52336245624
2056,314950.1900002168
2057,291417.9291638436
2058,673764.0279365629
2059,613868.5197742324
2060,155032.83757790364
2061,407377.23603589146
2062,472572.08039456897
2063,356723.31558277505
2064,585319.212215721
2065,37928.52029272384
2066,518362.2479581183
2067,701076.5040112868
2068,474465.19829145714
2069,340673.10129071306
2070,439187.32003179926
2071,1006764.7643711389
2072,51775.68350479219
2073,155095.67846317875
2074,1047826.235238514
2075,1261428.3479428967
2076,756553.5276908106
2077,561848.0214667491
2078,246457.15390546148
2079,887846.642827904
2080,478743.57938786596
2081,206135.7623975596
2082,974565.657191024
2083,678608.320943657
2084,847897.6605431732
2085,2490660.4213899015
2086,165146.1163798198
2087,429665.6818183749
2088,1313872.5524382521
2089,1018699.5634389772
2090,468229.34630146506
2091,991539.0681659853
2092,299591.0138079387
2093,816629.0542812115
2094,224339.05221353372
2095,653409.4652276043
2096,478626.0858460354
2097,1056646.6626973827
2098,644899.190676123
2099,385131.9960992681
2100,423151.23941428284
2101,675662.1749771392
2102,206545.63902494905
2103,554442.0745354157
2104,258990.9737789487
2105,267571.3043243191
2106,129421.86563043576
2107,247874.98090823874
2108,1037166.3518556607
2109,312773.46763304924
2110,491063.7414620706
2111,588150.0721005496
2112,1222226.0528343776
2113,1160359.1286527133
2114,214974.2275003888
2115,621516.8664633645
2116,391164.11869059515
2117,463096.95470201655
2118,776813.4666467181
2119,773478.8499357237
2120,661674.6686332669
2121,630747.6475903528
2122,417263.213153681
2123,756304.5248326999
2124,616026.6959635885
2125,1799778.6760422834
2126,263833.8606529841
2127,263833.8606529841
2128,143610.99893560197
2129,266454.3690152437
2130,767483.364197229
2131,552033.495348938
2132,147432.02234464855
2133,559846.708111537
2134,344461.5578683574
2135,192776.18911297387
2136,1172608.7923464393
2137,290356.476376251
2138,504335.2290739933
2139,597380.4863023724
2140,1514840.4398416998
2141,-79879.72421842761
2142,867547.6099179777
2143,333210.49950702116
2144,487365.1860665716
2145,502253.16539517825
2146,573098.01552379
2147,333806.74167205277
2148,484942.9729963308
2149,609998.8058114573
2150,507990.6935647548
2151,462499.623249514
2152,570309.2347558601
2153,828676.4716579071
2154,216868.8585827517
2155,764796.7544852436
2156,497088.11079284083
2157,734501.6583494478
2158,554946.8672676029
2159,748069.4156257596
2160,538898.5862707663
2161,573263.1387437123
2162,290216.3270674768
2163,391820.56831877097
2164,251833.47235860804
2165,135518.28640424035
2166,207043.26664432458
2167,452916.2566514516
2168,236480.95673499873
2169,897998.9857177295
2170,390684.55289453384
2171,233961.9103188431
2172,638370.9881250993
2173,235259.07148179173
2174,621332.5486301116
2175,676308.234261647
2176,660403.5321515728
2177,993664.4159062955
2178,184415.77806561533
2179,1782959.8647093158
2180,569770.9139901907
2181,816408.8981909433
2182,518106.5171412332
2183,268487.4290986058
2184,438763.9609259381
2185,867627.4152900701
2186,288948.8040143127
2187,353737.5720438949
2188,448163.35373294866
2189,341558.26736443746
2190,743182.3906435174
2191,760875.506999527
2192,763654.3203719415
2193,1021661.4175704526
2194,314813.22746752994
2195,482964.0634998351
2196,487028.9381355179
2197,369454.6801068743
2198,709314.8981339032
2199,528693.3773380677
2200,1476751.8533799904
2201,689525.3290478775
2202,469128.25021286495
2203,530835.901515713
2204,403956.14521482424
2205,623137.7452594751
2206,354095.4827998044
2207,160253.1566479929
2208,676029.4371934521
2209,844799.8572428467
2210,885781.4283432629
2211,264381.6513822837
2212,499637.08025468234
2213,440989.8634750636
2214,824888.3219181269
2215,805230.920592855
2216,488847.41770173307
2217,787898.6025178462
2218,607181.4015483672
2219,561966.8172263429
2220,594744.6332293297
2221,148673.1861345698
2222,706953.0821793006
2223,234590.15654632775
2224,312499.9537600812
2225,719999.6764652613
2226,723353.0717772072
2227,446780.49362721085
2228,188544.44888867153
2229,292726.8329591559
2230,589568.4178037095
2231,573723.6275950257
2232,552841.6883525397
2233,923900.1579124982
2234,556258.5119241949
2235,141794.84837128804
2236,1893782.57774504
2237,525637.1903934925
2238,334921.75646636146
2239,257902.6224693394
2240,270748.6792859701
2241,706925.4603944379
2242,700729.4632808432
2243,306183.5085441397
2244,491073.6762306602
2245,483774.1332353351
2246,607644.6340430708
2247,563160.5235639877
2248,982637.1271559679
2249,203385.95111572533
2250,516138.4494464223
2251,234325.0348561855
2252,403951.77505346946
2253,459163.7980308018
2254,1217929.4657993284
2255,552141.7217758325
2256,259809.00531632354
2257,261153.51351088594
2258,699207.3300759168
2259,391634.481288302
2260,124379.0924737188
2261,342591.0638154278
2262,729848.5804593636
2263,247686.7969840148
2264,582029.7166437681
2265,254698.86503586563
2266,323590.7125632021
2267,1721689.471406464
2268,570505.6425458366
2269,123952.53930488433
2270,371852.4384481119
2271,412386.88195714005
2272,104467.83743205183
2273,412855.70110668824
2274,197735.2630574985
2275,554570.4514040182
2276,280051.15281203453
2277,548272.2061085918
2278,552690.7446370323
2279,241131.98291678197
2280,549637.5472832118
2281,667163.1209508501
2282,524829.3308735201
2283,662792.2064698315
2284,339080.3147270478
2285,212254.58360640827
2286,662525.2627058453
2287,309077.77135465265
2288,429115.6089546727
2289,461788.27273352083
2290,323502.70799177914
2291,624609.737510518
2292,363245.63423757185
2293,471254.09055302455
2294,239372.8080466056
2295,745381.5646751808
2296,752192.3253237699
2297,415309.9634896931
2298,1193906.1801455445
2299,225735.17979711643
2300,658863.583133394
2301,207670.8753421298
2302,262680.3955319677
2303,514811.99305043183
2304,462202.58930095856
2305,1052726.9122720934
2306,696445.7497646026
2307,640608.2805554572
2308,729745.6075248098
2309,829842.8247693488
2310,308379.1431211946
2311,636729.039772489
2312,186767.38642406987
2313,390587.19915726315
2314,750327.7664348803
2315,792071.7206746668
2316,809453.5315805676
2317,597261.1439672812
2318,581294.4306781478
2319,609565.8852600859
2320,1131144.2410636
2321,973527.6174556423
2322,525144.7047413602
2323,428819.1722972399
2324,406828.8596063063
2325,402414.93008571176
2326,196972.12948207965
2327,851103.1970293216
2328,479854.3464874289
2329,665177.2373065882
2330,199341.61853756418
2331,96437.5075702322
2332,417089.2439354606
2333,892053.2609553881
2334,313973.2515705291
2335,406606.9302790557
2336,276972.31956324587
2337,171421.04262092372
2338,407832.0641529248
2339,1529454.6686166972
2340,251902.49548899953
2341,390971.7726415325
2342,640192.5286531732
2343,619168.0549104372
2344,485652.83537131536
2345,664150.3379449224
2346,688292.3836126998
2347,321438.07836385205
2348,424652.83878036577
2349,721125.4909285142
2350,186746.7648208745
2351,732685.1962727662
2352,230543.80251395743
2353,635520.7212515766
2354,849714.8242794304
2355,1186084.0034421314
2356,1104473.7597554629
2357,173687.4622440663
2358,119444.65667587414
2359,236481.82964449836
2360,105713.7668152388
2361,603435.6261000584
2362,133612.31145898817
2363,229308.36307334004
2364,559554.6261808702
2365,596985.3189030025
2366,967455.5761015014
2367,991345.0748041916
2368,629957.3423683739
2369,753362.1236562893
2370,655575.5549932317
2371,421323.5224192259
2372,345804.33633407915
2373,445051.152988152
2374,625228.3882507996
2375,615842.436605658
2376,229738.05794204614
2377,399177.1139903462
2378,823070.7148602213
2379,306586.24789036316
2380,306946.3566587108
2381,95861.26671523531
2382,630257.877696818
2383,1279055.2712224275
2384,221095.10233666468
2385,322833.79170770093
2386,63247.924599489954
2387,183755.25538578542
2388,353906.9347870777
2389,1310293.9574842742
2390,475255.0514592411
2391,478634.1999391732
2392,303592.9252505494
2393,493031.5485489862
2394,430920.23329438583
2395,736629.6824928779
2396,317702.5826347412
2397,416971.31888354383
2398,524238.9616705829
2399,1385700.5362225664
2400,171037.4662475307
2401,479822.966644197
2402,220008.59996913298
2403,380538.43178208044
2404,766377.7214491253
2405,619227.7041438905
2406,148519.99225852074
2407,1202954.838481842
2408,752155.0319982918
2409,592767.4274822399
2410,141136.12726162974
2411,765159.3364565758
2412,848262.5301535554
2413,741137.8281685131
2414,201563.24505897163
2415,419617.5088775116
2416,100307.95973336941
2417,576555.0331293155
2418,249118.87442711007
2419,519227.89591163606
2420,712722.3418867894
2421,595501.5636896522
2422,684707.8478067565
2423,435265.02733587904
2424,656556.4352797959
2425,966523.925319584
2426,228109.59783515707
2427,326614.1113173213
2428,698216.8809086349
2429,1025534.522214186
2430,424350.7331112084
2431,403667.3647303863
2432,328248.9970287505
2433,517926.4420321636
2434,377303.95229290053
2435,488980.9765581187
2436,448027.4731824518
2437,703223.9675053632
2438,840503.5786419982
2439,420033.44886223495
2440,580950.0646799891
2441,523623.7714432068
2442,701139.7829618807
2443,-2036.4197424360027
2444,2484486.0474705514
2445,322713.0938379738
2446,1181289.3982528448
2447,324550.0700096148
2448,1043582.6337688953
2449,1096680.0322646312
2450,639892.8533574393
2451,140438.67912600917
2452,958675.9703691228
2453,316545.15598872735
2454,199505.0366198445
2455,1415422.7988793054
2456,1026774.1614844872
2457,315064.93381616997
2458,771299.7517340488
2459,844319.6317136512
2460,461191.355339032
2461,1549388.7879906348
2462,542754.5043582314
2463,177826.42896949372
2464,122162.90369112039
2465,523169.9734308177
2466,1264218.5906625474
2467,333752.09667998145
2468,739555.9881948518
2469,327188.9755604551
2470,642115.0760245968
2471,496899.03766528436
2472,618719.7767122748
2473,1067481.151754273
2474,879672.3410172305
2475,386203.0730067268
2476,458422.20880537014
2477,819588.3914823014
2478,264404.388653728
2479,334758.09145923355
2480,578044.520763964
2481,390603.8887022664
2482,591027.2540736647
2483,545160.1439546067
2484,210190.93399786256
2485,371542.093327336
2486,792791.5404557281
2487,473564.18911395804
2488,441743.3612220816
2489,402123.23654896184
2490,430994.5313770316
2491,812124.2662712302
2492,565186.1578633845
2493,129418.71638664685
2494,129418.71638664685
2495,488707.95273244055
2496,302411.02770409617
2497,302411.02770409617
2498,98215.07868658262
2499,243638.39452950383
2500,603686.2671852286
2501,495023.6364144813
2502,559880.5794764366
2503,559880.5794764366
2504,640441.9086212922
2505,560416.8868235373
2506,782559.8072681351
2507,586892.6827874725
2508,585770.5436652394
2509,336451.47826959833
2510,159687.82928527496
2511,484583.8201643714
2512,322434.9055986698
2513,785549.8248352224
2514,554372.0419404051
2515,104584.94174667774
2516,1265014.9191042962
2517,162846.4712493507
2518,548395.7688409715
2519,479602.70832339476
2520,537452.327982576
2521,167963.73984630342
2522,441714.7289836636
2523,7134.118898302171
2524,143076.23359687743
2525,497418.97930974374
2526,469896.86865477427
2527,475674.9511436962
2528,852948.6255536474
2529,657866.1320732329
2530,455687.1091170076
2531,555953.5978467131
2532,555953.5978467131
2533,987093.0108525098
2534,404279.32429508807
2535,598418.8624990857
2536,715515.3011586213
2537,610563.5503427166
2538,678721.1938728801
2539,389070.2616627242
2540,323027.00725326786
2541,763857.3483153684
2542,89396.2799504174
2543,560179.5554482345
2544,447782.5779838498
2545,312087.74296990235
2546,107806.34346641478
2547,826205.6763156438
2548,231358.51087441796
2549,471801.29298926215
2550,262444.6314641886
2551,673433.010903683
2552,372582.2995735555
2553,956939.7986331872
2554,244832.75895360176
2555,815407.9402404672
2556,197194.05900928233
2557,1151500.9174826317
2558,643800.7036542163
2559,811571.7427167944
2560,774243.8183320011
2561,534834.2928938589
2562,528758.1515794775
2563,819745.4977209559
2564,1389225.9375682105
2565,1389225.9375682105
2566,646584.1856517089
2567,651134.681456218
2568,676213.1939057594
2569,634295.2065014443
2570,429345.6808057098
2571,272255.55830636737
2572,443634.5612164254
2573,328502.8111042292
2574,470422.0161552939
2575,719613.0493347392
2576,182314.98540447035
2577,287760.8012608151
2578,1429165.8856710447
2579,616732.2223911063
2580,588525.9000947132
2581,480021.53518916166
2582,1159739.8547670431
2583,607860.1847869959
2584,402453.5802813027
2585,499005.4086234638
2586,562648.3963743083
2587,161497.0081870663
2588,304570.9442714235
2589,381242.4094783658
2590,561035.0159564846
2591,433089.86725634953
2592,586916.9335339497
2593,192908.95067673997
2594,510708.7963808577
2595,613186.0345644311
2596,585109.2962740941
2597,441561.21929614537
2598,267754.95038574946
2599,216015.211262029
2600,752889.1313695166
2601,482395.75297476293
2602,327094.95706669125
2603,68352.74111989047
2604,395163.15901757975
2605,426990.99304845417
2606,330739.6186062142
2607,585250.4217318341
2608,356579.4735370828
2609,515718.1753808529
2610,292047.455077344
2611,196015.78544722748
2612,390984.63793151337
2613,545055.8885952142
2614,607965.7332513805
2615,617066.6742796234
2616,278427.3726099371
2617,281582.8189576083
2618,1048940.4232317861
2619,235183.04117135267
2620,1443514.6220142092
2621,488923.6948247822
2622,598026.201326396
2623,320132.9599572165
2624,739595.7782458741
2625,328687.504673457
2626,2644863.478777656
2627,565139.3586103246
2628,409101.82615936734
2629,683836.1619648583
2630,675353.1735535383
2631,201397.46985597024
2632,201397.46985597024
2633,541394.0667012
